fuzzy_nm,input_y_coord,input_year_beg,input_x_coord,input_id,input_dynasty,input_nm_trad,input_year_end,match,fuzzy_out_x_coord_match,fuzzy_out_y_coord_match,out_beg_match,out_end_match,out_year_overlap,out_content_match_strength
當陽,30.8943,24.0,112.1335,PL000000027453,东汉,當陽,220.0,found,False,False,False,False,,244
當陽,30.8943,24.0,112.1335,PL000000027453,东汉,當陽,220.0,found,False,False,False,False,,244
當陽,30.8943,24.0,112.1335,PL000000027453,东汉,當陽,220.0,found,False,False,False,False,,244
枝江,30.5332,24.0,111.9056,PL000000027057,东汉,枝江,220.0,found,False,False,False,False,,244
枝江,30.5332,24.0,111.9056,PL000000027057,东汉,枝江,220.0,found,False,False,False,False,,244
枝江,30.5332,24.0,111.9056,PL000000027057,东汉,枝江,220.0,found,False,False,False,False,,244
枝江,30.5332,24.0,111.9056,PL000000027057,东汉,枝江,220.0,found,False,False,False,False,,244
枝江,30.5332,24.0,111.9056,PL000000027057,东汉,枝江,220.0,found,True,False,False,False,partial_incl_end_of_target,245
枝江,30.5332,24.0,111.9056,PL000000027057,东汉,枝江,220.0,found,True,False,False,False,target_nested_in_incoming,245
枝江,30.5332,24.0,111.9056,PL000000027057,东汉,枝江,220.0,found,True,False,False,False,partial_incl_start_of_target,245
枝江,30.5332,24.0,111.9056,PL000000027057,东汉,枝江,220.0,found,False,False,False,False,,244
枝江,30.5332,24.0,111.9056,PL000000027057,东汉,枝江,220.0,found,False,False,False,False,,244
枝江,30.5332,24.0,111.9056,PL000000027057,东汉,枝江,220.0,found,False,False,False,False,,244
枝江,30.5332,24.0,111.9056,PL000000027057,东汉,枝江,220.0,found,False,False,False,False,,244
枝江,30.5332,24.0,111.9056,PL000000027057,东汉,枝江,220.0,found,False,False,False,False,,244
枝江,30.5332,24.0,111.9056,PL000000027057,东汉,枝江,220.0,found,False,False,False,False,,244
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,False,False,False,,244
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,False,False,False,,244
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,target_nested_in_incoming,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,target_nested_in_incoming,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,target_nested_in_incoming,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,partial_incl_start_of_target,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,target_nested_in_incoming,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,incoming_nested_in_target,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,False,False,False,,244
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,False,False,False,,244
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,False,False,False,,244
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,False,False,False,,244
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,False,False,False,,244
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,False,False,False,,244
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,False,False,False,,244
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,False,False,False,,244
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,False,False,False,,244
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,False,False,False,,244
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,False,False,False,,244
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,False,False,False,,244
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,,245
江陵,30.3496,24.0,112.1995,PL000000027873,东汉,江陵,220.0,found,False,True,False,False,target_nested_in_incoming,245
沔陽,33.1556,24.0,106.7102,PL000000043988,东汉,沔陽,220.0,found,False,False,False,False,,244
沔陽,33.1556,24.0,106.7102,PL000000043988,东汉,沔陽,220.0,found,False,False,False,False,,244
沔陽,33.1556,24.0,106.7102,PL000000043988,东汉,沔陽,220.0,found,False,False,False,False,,244
沔陽,33.1556,24.0,106.7102,PL000000043988,东汉,沔陽,220.0,found,False,False,False,False,,244
沔陽,33.1556,24.0,106.7102,PL000000043988,东汉,沔陽,220.0,found,False,False,False,False,,244
沔陽,33.1556,24.0,106.7102,PL000000043988,东汉,沔陽,220.0,found,True,False,False,False,incoming_nested_in_target,245
沔陽,33.1556,24.0,106.7102,PL000000043988,东汉,沔陽,220.0,found,False,False,False,False,,244
沔陽,33.1556,24.0,106.7102,PL000000043988,东汉,沔陽,220.0,found,False,False,False,False,,244
沔陽,33.1556,24.0,106.7102,PL000000043988,东汉,沔陽,220.0,found,False,False,False,False,,244
沔陽,33.1556,24.0,106.7102,PL000000043988,东汉,沔陽,220.0,found,False,False,False,False,,244
沔陽,33.1556,24.0,106.7102,PL000000043988,东汉,沔陽,220.0,found,False,False,False,False,,244
沔陽,33.1556,24.0,106.7102,PL000000043988,东汉,沔陽,220.0,found,False,False,False,False,,244
沔陽,33.1556,24.0,106.7102,PL000000043988,东汉,沔陽,220.0,found,False,False,False,False,,244
沔陽,33.1556,24.0,106.7102,PL000000043988,东汉,沔陽,220.0,found,False,False,False,False,,244
沔陽,33.1556,24.0,106.7102,PL000000043988,东汉,沔陽,220.0,found,False,False,False,False,,244
沔陽,33.1556,24.0,106.7102,PL000000043988,东汉,沔陽,220.0,found,False,False,False,False,,244
沔陽,33.1556,24.0,106.7102,PL000000043988,东汉,沔陽,220.0,found,False,False,False,False,,244
沔陽,33.1556,24.0,106.7102,PL000000043988,东汉,沔陽,220.0,found,False,False,False,False,,244
沔陽,33.1556,24.0,106.7102,PL000000043988,东汉,沔陽,220.0,found,False,False,False,False,,244
沔陽,33.1556,24.0,106.7102,PL000000043988,东汉,沔陽,220.0,found,False,False,False,False,,244
沔陽,33.1556,24.0,106.7102,PL000000043988,东汉,沔陽,220.0,found,False,False,False,False,,244
華容,30.2948,24.0,112.6117,PL000000028566,东汉,華容,220.0,found,False,False,False,False,,244
華容,30.2948,24.0,112.6117,PL000000028566,东汉,華容,220.0,found,False,False,False,False,,244
華容,30.2948,24.0,112.6117,PL000000028566,东汉,華容,220.0,found,False,False,False,False,,244
華容,30.2948,24.0,112.6117,PL000000028566,东汉,華容,220.0,found,False,False,False,False,,244
華容,30.2948,24.0,112.6117,PL000000028566,东汉,華容,220.0,found,False,False,False,False,,244
華容,30.2948,24.0,112.6117,PL000000028566,东汉,華容,220.0,found,False,False,False,False,partial_incl_end_of_target,244
華容,30.2948,24.0,112.6117,PL000000028566,东汉,華容,220.0,found,False,False,False,False,target_nested_in_incoming,244
華容,30.2948,24.0,112.6117,PL000000028566,东汉,華容,220.0,found,False,False,False,False,partial_incl_start_of_target,244
華容,30.2948,24.0,112.6117,PL000000028566,东汉,華容,220.0,found,False,False,False,False,,244
華容,30.2948,24.0,112.6117,PL000000028566,东汉,華容,220.0,found,False,False,False,False,,244
華容,30.2948,24.0,112.6117,PL000000028566,东汉,華容,220.0,found,False,False,False,False,,244
臨湘,28.1973,24.0,112.9867,PL000000028673,东汉,臨湘,220.0,found,False,False,False,False,,244
臨湘,28.1973,24.0,112.9867,PL000000028673,东汉,臨湘,220.0,found,False,False,False,False,,244
臨湘,28.1973,24.0,112.9867,PL000000028673,东汉,臨湘,220.0,found,False,False,False,False,,244
臨湘,28.1973,24.0,112.9867,PL000000028673,东汉,臨湘,220.0,found,False,True,False,False,,245
臨湘,28.1973,24.0,112.9867,PL000000028673,东汉,臨湘,220.0,found,False,True,False,False,incoming_nested_in_target,245
臨湘,28.1973,24.0,112.9867,PL000000028673,东汉,臨湘,220.0,found,False,False,False,False,,244
沅陵,28.434,24.0,110.40299999999999,PL000000030074,东汉,沅陵,220.0,found,True,False,False,False,,245
沅陵,28.434,24.0,110.40299999999999,PL000000030074,东汉,沅陵,220.0,found,True,False,False,False,,245
沅陵,28.434,24.0,110.40299999999999,PL000000030074,东汉,沅陵,220.0,found,False,False,False,False,,244
沅陵,28.434,24.0,110.40299999999999,PL000000030074,东汉,沅陵,220.0,found,True,False,False,False,,245
沅陵,28.434,24.0,110.40299999999999,PL000000030074,东汉,沅陵,220.0,found,True,False,False,False,,245
沅陵,28.434,24.0,110.40299999999999,PL000000030074,东汉,沅陵,220.0,found,True,False,False,False,,245
沅陵,28.434,24.0,110.40299999999999,PL000000030074,东汉,沅陵,220.0,found,True,False,False,False,incoming_nested_in_target,245
沅陵,28.434,24.0,110.40299999999999,PL000000030074,东汉,沅陵,220.0,found,True,False,False,False,,245
沅陵,28.434,24.0,110.40299999999999,PL000000030074,东汉,沅陵,220.0,found,False,False,False,False,,244
沅陵,28.434,24.0,110.40299999999999,PL000000030074,东汉,沅陵,220.0,found,False,False,False,False,,244
沅陵,28.434,24.0,110.40299999999999,PL000000030074,东汉,沅陵,220.0,found,True,False,False,False,,245
沅陵,28.434,24.0,110.40299999999999,PL000000030074,东汉,沅陵,220.0,found,True,False,False,False,,245
益陽,28.6163,24.0,112.4286,PL000000029633,东汉,益陽,220.0,found,False,False,False,False,,244
益陽,28.6163,24.0,112.4286,PL000000029633,东汉,益陽,220.0,found,False,False,False,False,,244
益陽,28.6163,24.0,112.4286,PL000000029633,东汉,益陽,220.0,found,False,False,False,False,,244
益陽,28.6163,24.0,112.4286,PL000000029633,东汉,益陽,220.0,found,False,False,False,False,incoming_nested_in_target,244
益陽,28.6163,24.0,112.4286,PL000000029633,东汉,益陽,220.0,found,False,False,False,False,,244
益陽,28.6163,24.0,112.4286,PL000000029633,东汉,益陽,220.0,found,False,False,False,False,,244
益陽,28.6163,24.0,112.4286,PL000000029633,东汉,益陽,220.0,found,False,False,False,False,,244
益陽,28.6163,24.0,112.4286,PL000000029633,东汉,益陽,220.0,found,False,False,False,False,,244
湘鄉,27.7363,24.0,112.5272,PL000000028879,东汉,湘鄉,220.0,found,False,True,False,False,,245
湘鄉,27.7363,24.0,112.5272,PL000000028879,东汉,湘鄉,220.0,found,False,True,False,False,,245
湘鄉,27.7363,24.0,112.5272,PL000000028879,东汉,湘鄉,220.0,found,False,False,False,False,,244
湘鄉,27.7363,24.0,112.5272,PL000000028879,东汉,湘鄉,220.0,found,False,True,False,False,,245
湘鄉,27.7363,24.0,112.5272,PL000000028879,东汉,湘鄉,220.0,found,False,True,False,False,incoming_nested_in_target,245
湘鄉,27.7363,24.0,112.5272,PL000000028879,东汉,湘鄉,220.0,found,False,False,False,False,,244
湘鄉,27.7363,24.0,112.5272,PL000000028879,东汉,湘鄉,220.0,found,False,True,False,False,,245
湘鄉,27.7363,24.0,112.5272,PL000000028879,东汉,湘鄉,220.0,found,False,True,False,False,,245
湘鄉,27.7363,24.0,112.5272,PL000000028879,东汉,湘鄉,220.0,found,False,True,False,False,,245
醴陵,27.6675,24.0,113.5026,PL000000028833,东汉,醴陵,220.0,found,False,True,False,False,,245
醴陵,27.6675,24.0,113.5026,PL000000028833,东汉,醴陵,220.0,found,False,True,False,False,,245
醴陵,27.6675,24.0,113.5026,PL000000028833,东汉,醴陵,220.0,found,False,False,False,False,,244
醴陵,27.6675,24.0,113.5026,PL000000028833,东汉,醴陵,220.0,found,False,True,False,False,,245
醴陵,27.6675,24.0,113.5026,PL000000028833,东汉,醴陵,220.0,found,False,True,False,False,partial_incl_start_of_target,245
醴陵,27.6675,24.0,113.5026,PL000000028833,东汉,醴陵,220.0,found,False,True,False,False,,245
醴陵,27.6675,24.0,113.5026,PL000000028833,东汉,醴陵,220.0,found,False,True,False,False,,245
醴陵,27.6675,24.0,113.5026,PL000000028833,东汉,醴陵,220.0,found,False,True,False,False,,245
零陵,25.7651,24.0,110.7681,PL000000032352,东汉,零陵,220.0,found,False,False,False,False,,244
零陵,25.7651,24.0,110.7681,PL000000032352,东汉,零陵,220.0,found,False,False,False,False,,244
零陵,25.7651,24.0,110.7681,PL000000032352,东汉,零陵,220.0,found,False,False,False,False,,244
零陵,25.7651,24.0,110.7681,PL000000032352,东汉,零陵,220.0,found,False,False,False,False,,244
零陵,25.7651,24.0,110.7681,PL000000032352,东汉,零陵,220.0,found,False,False,False,False,,244
零陵,25.7651,24.0,110.7681,PL000000032352,东汉,零陵,220.0,found,False,False,True,False,ERROR__END_BEFORE_BEG,244
零陵,25.7651,24.0,110.7681,PL000000032352,东汉,零陵,220.0,found,False,False,False,False,incoming_nested_in_target,244
零陵,25.7651,24.0,110.7681,PL000000032352,东汉,零陵,220.0,found,False,False,False,False,,244
零陵,25.7651,24.0,110.7681,PL000000032352,东汉,零陵,220.0,found,False,False,False,False,,244
零陵,25.7651,24.0,110.7681,PL000000032352,东汉,零陵,220.0,found,False,False,False,False,,244
零陵,25.7651,24.0,110.7681,PL000000032352,东汉,零陵,220.0,found,False,False,False,False,,244
零陵,25.7651,24.0,110.7681,PL000000032352,东汉,零陵,220.0,found,False,False,False,False,,244
零陵,25.7651,24.0,110.7681,PL000000032352,东汉,零陵,220.0,found,False,False,False,False,,244
零陵,25.7651,24.0,110.7681,PL000000032352,东汉,零陵,220.0,found,False,False,False,False,,244
零陵,25.7651,24.0,110.7681,PL000000032352,东汉,零陵,220.0,found,False,False,False,False,,244
零陵,25.7651,24.0,110.7681,PL000000032352,东汉,零陵,220.0,found,False,False,False,False,,244
零陵,25.7651,24.0,110.7681,PL000000032352,东汉,零陵,220.0,found,False,False,False,False,,244
零陵,25.7651,24.0,110.7681,PL000000032352,东汉,零陵,220.0,found,False,False,False,False,,244
零陵,25.7651,24.0,110.7681,PL000000032352,东汉,零陵,220.0,found,False,False,False,False,,244
零陵,25.7651,24.0,110.7681,PL000000032352,东汉,零陵,220.0,found,False,False,False,False,,244
零陵,25.7651,24.0,110.7681,PL000000032352,东汉,零陵,220.0,found,False,False,False,False,,244
零陵,25.7651,24.0,110.7681,PL000000032352,东汉,零陵,220.0,found,False,False,False,False,,244
零陵,25.7651,24.0,110.7681,PL000000032352,东汉,零陵,220.0,found,False,False,False,False,,244
零陵,25.7651,24.0,110.7681,PL000000032352,东汉,零陵,220.0,found,False,False,False,False,partial_incl_end_of_target,244
零陵,25.7651,24.0,110.7681,PL000000032352,东汉,零陵,220.0,found,False,False,False,False,partial_incl_start_of_target,244
零陵,25.7651,24.0,110.7681,PL000000032352,东汉,零陵,220.0,found,False,True,False,False,,245
零陵,25.7651,24.0,110.7681,PL000000032352,东汉,零陵,220.0,found,False,False,False,False,incoming_nested_in_target,244
零陵,25.7651,24.0,110.7681,PL000000032352,东汉,零陵,220.0,found,False,False,False,False,,244
零陵,25.7651,24.0,110.7681,PL000000032352,东汉,零陵,220.0,found,False,False,False,False,,244
耒陽,26.4141,24.0,112.8553,PL000000029049,东汉,耒陽,220.0,found,False,False,False,False,,244
耒陽,26.4141,24.0,112.8553,PL000000029049,东汉,耒陽,220.0,found,False,False,False,False,,244
耒陽,26.4141,24.0,112.8553,PL000000029049,东汉,耒陽,220.0,found,False,False,False,False,,244
耒陽,26.4141,24.0,112.8553,PL000000029049,东汉,耒陽,220.0,found,False,False,False,False,,244
耒陽,26.4141,24.0,112.8553,PL000000029049,东汉,耒陽,220.0,found,False,False,False,False,incoming_nested_in_target,244
耒陽,26.4141,24.0,112.8553,PL000000029049,东汉,耒陽,220.0,found,False,False,False,False,,244
耒陽,26.4141,24.0,112.8553,PL000000029049,东汉,耒陽,220.0,found,False,False,False,False,,244
耒陽,26.4141,24.0,112.8553,PL000000029049,东汉,耒陽,220.0,found,False,False,False,False,,244
耒陽,26.4141,24.0,112.8553,PL000000029049,东汉,耒陽,220.0,found,False,False,False,False,,244
酃縣,26.894000000000002,24.0,112.6549,PL000000028893,东汉,酃縣,220.0,found,False,False,False,False,,244
酃縣,26.894000000000002,24.0,112.6549,PL000000028893,东汉,酃縣,220.0,found,False,False,False,False,,244
酃縣,26.894000000000002,24.0,112.6549,PL000000028893,东汉,酃縣,220.0,found,False,False,False,False,,244
酃縣,26.894000000000002,24.0,112.6549,PL000000028893,东汉,酃縣,220.0,found,False,False,False,False,incoming_nested_in_target,244
酃縣,26.894000000000002,24.0,112.6549,PL000000028893,东汉,酃縣,220.0,found,False,False,False,False,,244
茶陵,27.0376,24.0,113.7711,PL000000028794,东汉,茶陵,220.0,found,False,False,False,False,,244
茶陵,27.0376,24.0,113.7711,PL000000028794,东汉,茶陵,220.0,found,False,False,False,False,,244
茶陵,27.0376,24.0,113.7711,PL000000028794,东汉,茶陵,220.0,found,False,False,False,False,,244
茶陵,27.0376,24.0,113.7711,PL000000028794,东汉,茶陵,220.0,found,False,False,False,False,,244
茶陵,27.0376,24.0,113.7711,PL000000028794,东汉,茶陵,220.0,found,False,False,False,False,,244
茶陵,27.0376,24.0,113.7711,PL000000028794,东汉,茶陵,220.0,found,False,False,False,False,incoming_nested_in_target,244
茶陵,27.0376,24.0,113.7711,PL000000028794,东汉,茶陵,220.0,found,False,False,False,False,,244
茶陵,27.0376,24.0,113.7711,PL000000028794,东汉,茶陵,220.0,found,False,False,False,False,,244
茶陵,27.0376,24.0,113.7711,PL000000028794,东汉,茶陵,220.0,found,False,False,False,False,,244
茶陵,27.0376,24.0,113.7711,PL000000028794,东汉,茶陵,220.0,found,False,False,False,False,,244
茶陵,27.0376,24.0,113.7711,PL000000028794,东汉,茶陵,220.0,found,False,False,False,False,,244
茶陵,27.0376,24.0,113.7711,PL000000028794,东汉,茶陵,220.0,found,False,False,False,False,,244
茶陵,27.0376,24.0,113.7711,PL000000028794,东汉,茶陵,220.0,found,False,False,False,False,,244
臨武,25.3075,24.0,112.6252,PL000000029749,东汉,臨武,220.0,found,False,False,False,False,,244
臨武,25.3075,24.0,112.6252,PL000000029749,东汉,臨武,220.0,found,False,False,False,False,,244
臨武,25.3075,24.0,112.6252,PL000000029749,东汉,臨武,220.0,found,False,False,False,False,,244
臨武,25.3075,24.0,112.6252,PL000000029749,东汉,臨武,220.0,found,False,False,False,False,incoming_nested_in_target,244
臨武,25.3075,24.0,112.6252,PL000000029749,东汉,臨武,220.0,found,False,False,False,False,,244
臨武,25.3075,24.0,112.6252,PL000000029749,东汉,臨武,220.0,found,False,False,False,False,,244
臨武,25.3075,24.0,112.6252,PL000000029749,东汉,臨武,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,True,False,ERROR__END_BEFORE_BEG,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,True,False,False,incoming_nested_in_target,245
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,incoming_nested_in_target,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,True,False,False,,245
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,,244
桂陽,24.7787,24.0,112.3864,PL000000031733,东汉,桂陽,220.0,found,False,False,False,False,partial_incl_end_of_target,244
